,Rbin,mean,v,npt
10712,181000,3154.207589285714,1.70,7.0
10713,157600,3447.6875,1.70,1.0
10714,165200,2695.1640625,1.70,4.0
10715,171900,4149.5703125,1.70,8.0
10716,143200,15153.8125,1.70,1.0
10717,219500,-5360.29296875,1.70,8.0
10718,224500,-7640.671875,1.70,1.0
10719,220200,-1548.47265625,1.70,8.0
10720,222700,-7853.3046875,1.70,2.0
10721,223000,-1982.7578125,1.70,4.0
10722,221000,-4706.395833333333,1.70,6.0
10723,222600,-1859.0234375,1.70,4.0
10724,219000,-2773.390625,1.70,9.0
10725,221400,-1142.9817708333333,1.70,6.0
10726,135800,10276.265625,1.70,1.0
10727,146100,2755.546875,1.70,1.0
10728,148900,7222.25,1.70,2.0
10729,155200,3342.2890625,1.70,2.0
10730,176400,715.4635416666666,1.70,6.0
10731,151100,9489.96875,1.70,1.0
10732,160600,-1472.625,1.70,2.0
10733,141900,13378.84375,1.70,2.0
10734,159400,3017.6666666666665,1.70,3.0
10735,157700,7820.78125,1.70,1.0
10736,165500,2775.4765625,1.70,2.0
10737,140200,8872.71875,1.70,1.0
10738,149100,6723.109375,1.70,1.0
10739,155800,5031.5859375,1.70,2.0
10740,163200,70.8203125,1.70,2.0
10741,160500,3748.0,1.70,1.0
10742,142200,10434.09375,1.70,1.0
10743,142300,8982.515625,1.70,1.0
10744,151200,9295.2734375,1.70,2.0
10745,145000,7139.921875,1.70,1.0
10746,152200,6527.442708333333,1.70,3.0
10747,161000,3124.25,1.70,2.0
10748,160900,4585.828125,1.70,3.0
10749,165700,3600.046875,1.70,3.0
10750,173700,864.36875,1.70,5.0
10751,147300,6649.34375,1.70,1.0
10752,154000,4474.75,1.70,1.0
10753,139200,9137.109375,1.70,1.0
10754,148300,4347.859375,1.70,1.0
10755,167700,1928.0625,1.70,2.0
10756,146000,9382.390625,1.70,2.0
10757,156000,7645.484375,1.70,2.0
10758,217900,-2781.451171875,1.70,8.0
10759,220400,-1189.7859375,1.70,10.0
10760,220600,-3323.94140625,1.70,4.0
10761,219800,-2035.658482142857,1.70,7.0
10762,222800,-744.21875,1.70,1.0
10763,222100,-4438.615625,1.70,5.0
10764,224700,-1951.0859375,1.70,2.0
10765,217300,-2445.998798076923,1.70,13.0
10766,224000,-2572.453125,1.70,4.0
10767,225400,-4660.296875,1.70,2.0
10768,222000,-1286.109375,1.70,3.0
10769,169200,4673.213541666667,1.70,3.0
10770,221900,-3169.8020833333335,1.70,3.0
10771,221800,-979.765625,1.70,1.0
10772,146400,8252.9375,1.70,1.0
10773,154600,1424.40625,1.70,1.0
10774,156100,6308.84375,1.70,1.0
10775,145800,9323.1796875,1.70,2.0
10776,156500,6544.75,1.70,1.0
10777,161800,2075.7265625,1.70,2.0
10778,169900,2818.96875,1.70,3.0
10779,141100,11073.640625,1.70,1.0
10780,158400,4314.6953125,1.70,2.0
10781,165100,5139.390625,1.70,1.0
10782,157800,3714.5625,1.70,2.0
10783,141700,9796.796875,1.70,1.0
10784,158800,2934.8046875,1.70,2.0
10785,162100,5418.40625,1.70,1.0
10786,147200,11046.625,1.70,1.0
10787,158200,3422.296875,1.70,2.0
10788,163800,544.6953125,1.70,2.0
10789,159700,6683.015625,1.70,1.0
10790,144600,9258.484375,1.70,1.0
10791,153800,8045.921875,1.70,1.0
10792,143900,8639.875,1.70,2.0
10793,151800,9771.21875,1.70,1.0
10794,164400,-540.796875,1.70,3.0
10795,154800,8333.0703125,1.70,2.0
10796,224800,-3612.21875,1.70,2.0
10797,222400,-813.1458333333334,1.70,3.0
10798,223900,-2238.4140625,1.70,2.0
10799,219600,-5099.3203125,1.70,2.0
10800,153700,9376.609375,1.70,1.0
10801,157100,5189.28125,1.70,1.0
10802,171700,240.65625,1.70,4.0
10803,149700,13122.203125,1.70,1.0
10804,162800,3751.609375,1.70,1.0
10805,144900,10913.8125,1.70,1.0
10806,162900,3871.546875,1.70,1.0
10807,155600,3221.75,1.70,1.0
10808,161300,3083.734375,1.70,1.0
10809,226000,-2700.0,1.70,1.0
10810,223300,-4072.94140625,1.70,4.0
10811,222300,-1329.0625,1.70,1.0
10812,220100,367.3203125,1.70,4.0
10813,224200,-5206.64453125,1.70,4.0
10814,226200,-5306.5625,1.70,1.0
10815,224100,-3895.1875,1.70,1.0
10816,221700,-5329.296875,1.70,2.0
10817,227700,-4577.765625,1.70,1.0
10818,225100,-1854.296875,1.70,1.0
10819,143700,7650.96875,1.70,1.0
10820,155500,557.546875,1.70,1.0
10821,160100,8139.796875,1.70,1.0
10822,221500,-5534.09375,1.70,2.0
10823,144200,13709.046875,1.70,1.0
10824,162000,6238.265625,1.70,1.0
10825,145500,6444.140625,1.70,1.0
10826,152000,3915.59375,1.70,1.0
10827,155900,2324.640625,1.70,1.0
10828,154200,5264.796875,1.70,1.0
10829,225200,-1029.671875,1.70,1.0
10830,222500,-521.78125,1.70,2.0
10831,223400,-6822.484375,1.70,2.0
10832,226700,-5258.078125,1.70,1.0
10833,149400,5576.890625,1.70,1.0
10834,149800,10091.125,1.70,1.0
10835,223800,-2589.28125,1.70,1.0
10836,225600,2006.796875,1.70,1.0
10837,227600,-4056.78125,1.70,1.0
10838,227500,-3265.375,1.70,1.0
10839,152100,10278.484375,1.70,1.0
10840,224600,-9355.53125,1.70,1.0
10841,137100,12304.65625,1.75,1.0
10842,149400,10412.208333333334,1.75,3.0
10843,157100,2541.765625,1.75,1.0
10844,159700,-57.65625,1.75,1.0
10845,159600,2874.578125,1.75,1.0
10846,162500,708.609375,1.75,1.0
10847,163200,4561.447916666667,1.75,3.0
10848,167800,609.0078125,1.75,2.0
10849,168400,3744.7135416666665,1.75,3.0
10850,173100,2853.5546875,1.75,4.0
10851,170500,1518.265625,1.75,2.0
10852,168700,2443.5,1.75,3.0
10853,169200,2094.0260416666665,1.75,3.0
10854,169400,3193.765625,1.75,3.0
10855,174500,2102.6789772727275,1.75,11.0
10856,175900,1270.5859375,1.75,4.0
10857,176100,1285.53125,1.75,1.0
10858,177300,3293.935546875,1.75,8.0
10859,177100,588.5875,1.75,5.0
10860,176600,2454.2369791666665,1.75,6.0
10861,173700,3748.925,1.75,5.0
10862,185300,1987.203125,1.75,4.0
10863,177400,1148.7578125,1.75,2.0
10864,179500,3246.6770833333335,1.75,6.0
10865,181600,2157.31875,1.75,5.0
10866,179700,1411.7045454545455,1.75,11.0
10867,178000,1319.0208333333333,1.75,6.0
10868,177600,2708.08125,1.75,5.0
10869,180500,1585.1420454545455,1.75,11.0
10870,178500,2876.553125,1.75,5.0
10871,178400,1859.246875,1.75,5.0
10872,177700,3533.0390625,1.75,4.0
10873,181000,1149.265625,1.75,4.0
10874,183800,-264.00694444444446,1.75,9.0
10875,184200,1411.767361111111,1.75,9.0
10876,184300,1732.809375,1.75,10.0
10877,185100,2622.44375,1.75,5.0
10878,186400,977.40625,1.75,6.0
10879,187000,2676.12890625,1.75,8.0
10880,188200,-146.928125,1.75,10.0
10881,188900,864.6145833333334,1.75,6.0
10882,187600,1729.7142857142858,1.75,14.0
10883,185900,1875.6527777777778,1.75,9.0
10884,183500,-549.3125,1.75,5.0
10885,182200,1929.084375,1.75,5.0
10886,191000,-1130.5385416666666,1.75,15.0
10887,190600,3882.30625,1.75,10.0
10888,192500,2320.606398809524,1.75,21.0
10889,193700,832.8112980769231,1.75,13.0
10890,191500,1626.2139423076924,1.75,13.0
10891,186200,-236.50694444444446,1.75,9.0
10892,190800,1598.7796875,1.75,10.0
10893,192800,2932.9876302083335,1.75,24.0
10894,192900,1856.795230263158,1.75,19.0
10895,192700,-342.39609375,1.75,20.0
10896,191300,1624.37109375,1.75,8.0
10897,194100,1663.3125,1.75,21.0
10898,197300,152.02008928571428,1.75,21.0
10899,195700,1487.717013888889,1.75,18.0
10900,198500,986.5431034482758,1.75,29.0
10901,204500,1248.0277777777778,1.75,45.0
10902,199400,1234.73046875,1.75,32.0
10903,197500,300.8854166666667,1.75,24.0
10904,195000,396.4375,1.75,12.0
10905,196400,240.85119047619048,1.75,21.0
10906,201800,232.95046542553192,1.75,47.0
10907,196200,788.0197368421053,1.75,19.0
10908,194600,54.160714285714285,1.75,14.0
10909,198100,1734.5907258064517,1.75,31.0
10910,197900,-460.72627314814815,1.75,27.0
10911,195900,1795.2685546875,1.75,16.0
10912,201400,834.1761363636364,1.75,33.0
10913,200800,1562.0896739130435,1.75,23.0
10914,195100,1681.93515625,1.75,20.0
10915,200300,18.985677083333332,1.75,24.0
10916,197700,1139.7313701923076,1.75,26.0
10917,196600,1221.9984375,1.75,30.0
10918,203200,1725.7265625,1.75,32.0
10919,206000,1281.970920138889,1.75,36.0
10920,205200,744.6998355263158,1.75,38.0
10921,202800,601.6643518518518,1.75,27.0
10922,204700,945.3165922619048,1.75,42.0
10923,202700,964.6222222222223,1.75,45.0
10924,200600,1492.172883064516,1.75,31.0
10925,200000,1569.108630952381,1.75,21.0
10926,202400,1533.5692708333333,1.75,30.0
10927,203800,1235.8359375,1.75,28.0
10928,202500,515.2920673076923,1.75,39.0
10929,201700,1588.0401785714287,1.75,35.0
10930,200100,1498.141875,1.75,25.0
10931,201000,1175.174715909091,1.75,33.0
10932,203100,1101.3779761904761,1.75,42.0
10933,207600,863.8633522727273,1.75,55.0
10934,205400,1764.4283854166667,1.75,36.0
10935,206100,1091.4295280612246,1.75,49.0
10936,206300,215.33393895348837,1.75,43.0
10937,204300,994.0645833333333,1.75,30.0
10938,205600,663.1435032894736,1.75,38.0
10939,203500,1460.9471153846155,1.75,39.0
10940,203000,2181.382378472222,1.75,36.0
10941,207900,-154.02992021276594,1.75,47.0
10942,204100,951.3515625,1.75,36.0
10943,208500,861.9186862244898,1.75,49.0
10944,205700,981.367578125,1.75,40.0
10945,205500,789.3315972222222,1.75,36.0
10946,204800,2340.4880087209303,1.75,43.0
10947,204600,688.3327702702703,1.75,37.0
10948,203600,1002.2365056818181,1.75,44.0
10949,210600,90.2875,1.75,45.0
10950,219100,-184.08653846153845,1.75,52.0
10951,209400,734.7484375,1.75,50.0
10952,206600,-70.9893465909091,1.75,44.0
10953,207700,1133.8011853448277,1.75,29.0
10954,208100,1663.751090116279,1.75,43.0
10955,216800,-127.65420081967213,1.75,61.0
10956,204900,715.6458333333334,1.75,39.0
10957,209200,680.2797131147541,1.75,61.0
10958,206900,285.230859375,1.75,40.0
10959,205300,589.515625,1.75,26.0
10960,208400,1528.437220982143,1.75,56.0
10961,209500,735.1988357843137,1.75,51.0
10962,209300,301.82046568627453,1.75,51.0
10963,209800,1687.922181372549,1.75,51.0
10964,213000,638.5628255208334,1.75,48.0
10965,211200,-1324.5619419642858,1.75,56.0
10966,206800,621.271875,1.75,35.0
10967,208900,1323.137419871795,1.75,39.0
10968,209600,-573.4030720338983,1.75,59.0
10969,211800,430.61830357142856,1.75,56.0
10970,207200,48.94015957446808,1.75,47.0
10971,207300,894.8288043478261,1.75,46.0
10972,216900,964.0600754310345,1.75,58.0
10973,214300,158.69127155172413,1.75,58.0
10974,208600,1272.1176470588234,1.75,34.0
10975,204000,748.9083333333333,1.75,30.0
10976,208200,1964.2061887254902,1.75,51.0
10977,212600,262.9700969827586,1.75,58.0
10978,213700,450.2486979166667,1.75,72.0
10979,213400,-149.05293843283582,1.75,67.0
10980,209900,646.0719774590164,1.75,61.0
10981,213900,404.279296875,1.75,56.0
10982,208800,1228.9096927966102,1.75,59.0
10983,210200,704.3169642857143,1.75,42.0
10984,211600,1480.006534090909,1.75,55.0
10985,215100,532.233826754386,1.75,57.0
10986,215900,-349.640873015873,1.75,63.0
10987,214400,-719.5110143442623,1.75,61.0
10988,212000,183.40256076388889,1.75,72.0
10989,213800,990.8370535714286,1.75,63.0
10990,138700,115.703125,1.75,1.0
10991,138800,4108.40625,1.75,1.0
10992,143000,6857.375,1.75,1.0
10993,149800,4262.890625,1.75,1.0
10994,154100,6021.8828125,1.75,2.0
10995,153800,9512.333333333334,1.75,3.0
10996,156000,4221.875,1.75,1.0
10997,160200,5160.0859375,1.75,2.0
10998,163300,3213.578125,1.75,1.0
10999,166500,-124.9453125,1.75,2.0
11000,164700,4465.21875,1.75,3.0
11001,168200,-1438.90625,1.75,1.0
11002,166700,698.609375,1.75,2.0
11003,166800,2486.671875,1.75,3.0
11004,166900,3738.6484375,1.75,2.0
11005,170000,414.15625,1.75,1.0
11006,170400,2661.5546875,1.75,2.0
11007,171600,3359.7708333333335,1.75,6.0
11008,177500,2427.90625,1.75,5.0
11009,176800,-190.109375,1.75,2.0
11010,177900,1057.703125,1.75,5.0
11011,178700,692.071875,1.75,5.0
11012,182300,3261.714285714286,1.75,7.0
11013,187700,407.64346590909093,1.75,11.0
11014,183900,2747.052734375,1.75,8.0
11015,191400,2822.089285714286,1.75,14.0
11016,194200,634.9352678571429,1.75,21.0
11017,188700,411.10379464285717,1.75,14.0
11018,187200,3116.802556818182,1.75,11.0
11019,190900,3503.80625,1.75,10.0
11020,189900,2538.1705729166665,1.75,12.0
11021,195200,-1240.3035714285713,1.75,14.0
11022,187100,897.0669642857143,1.75,7.0
11023,188300,1721.265625,1.75,9.0
11024,190500,34.842013888888886,1.75,9.0
11025,191200,844.6069711538462,1.75,13.0
11026,192300,1365.59375,1.75,15.0
11027,194700,483.93638392857144,1.75,14.0
11028,199100,1370.8177083333333,1.75,24.0
11029,196100,660.4248046875,1.75,16.0
11030,197800,1772.0220170454545,1.75,22.0
11031,193000,183.4140625,1.75,14.0
11032,190100,267.1376953125,1.75,16.0
11033,200200,-398.09,1.75,25.0
11034,192600,3311.955965909091,1.75,11.0
11035,198600,833.8921875,1.75,20.0
11036,192200,1696.717105263158,1.75,19.0
11037,193600,663.30546875,1.75,20.0
11038,202100,1768.328125,1.75,24.0
11039,197100,1256.6697916666667,1.75,15.0
11040,198400,1081.6860795454545,1.75,33.0
11041,200400,472.7877155172414,1.75,29.0
11042,201300,1088.7026515151515,1.75,33.0
11043,199300,1725.9965277777778,1.75,27.0
11044,203700,1486.2306743421052,1.75,38.0
11045,206400,399.49861111111113,1.75,45.0
11046,201900,36.54732142857143,1.75,35.0
11047,200500,1087.9195601851852,1.75,27.0
11048,198900,1054.692349137931,1.75,29.0
11049,199000,-244.60714285714286,1.75,14.0
11050,196300,1873.563244047619,1.75,21.0
11051,195500,1180.8533653846155,1.75,13.0
11052,202200,2118.4947916666665,1.75,33.0
11053,210300,1336.9519412878788,1.75,66.0
11054,211000,960.6409722222222,1.75,45.0
11055,209000,707.5267045454545,1.75,55.0
11056,206500,1549.2044836956522,1.75,46.0
11057,206700,385.4308712121212,1.75,33.0
11058,203300,961.1798611111111,1.75,45.0
11059,205100,-36.68994140625,1.75,32.0
11060,211100,777.3692036290323,1.75,62.0
11061,207500,1417.1338141025642,1.75,39.0
11062,211400,620.016954787234,1.75,47.0
11063,210700,-210.39026988636363,1.75,44.0
11064,211500,692.2905783582089,1.75,67.0
11065,209700,859.609714673913,1.75,46.0
11066,212900,583.8605113636364,1.75,55.0
11067,210100,-153.29050925925927,1.75,54.0
11068,214100,1466.3866421568628,1.75,51.0
11069,217700,-60.60553728070175,1.75,57.0
11070,215500,516.5283368644068,1.75,59.0
11071,215000,-376.6338942307692,1.75,65.0
11072,213100,512.7651654411765,1.75,68.0
11073,212200,134.45568181818183,1.75,55.0
11074,213200,1044.7520636792453,1.75,53.0
11075,212700,567.3507653061224,1.75,49.0
11076,210000,-20.24392361111111,1.75,72.0
11077,213300,1657.5051136363636,1.75,55.0
11078,214200,303.571533203125,1.75,64.0
11079,210400,337.8787364130435,1.75,46.0
11080,210500,1023.556938559322,1.75,59.0
11081,212500,1161.8457278481012,1.75,79.0
11082,214700,416.4539331896552,1.75,58.0
11083,221200,-829.7905405405405,1.75,37.0
11084,218900,-159.83368055555556,1.75,45.0
11085,215300,751.4628429878048,1.75,82.0
11086,217200,50.75457974137931,1.75,58.0
11087,219000,-829.6207386363636,1.75,55.0
11088,220900,-2036.9729166666666,1.75,45.0
11089,214900,1290.4534722222222,1.75,45.0
11090,217600,885.341064453125,1.75,64.0
11091,221500,-2544.816517857143,1.75,35.0
11092,219400,179.35518973214286,1.75,56.0
11093,223700,-989.3626302083334,1.75,24.0
11094,218100,-680.5201822916666,1.75,48.0
11095,139600,9719.453125,1.75,1.0
11096,161800,4376.6640625,1.75,2.0
11097,164600,-684.578125,1.75,1.0
11098,163900,3956.1171875,1.75,2.0
11099,169100,6406.3125,1.75,3.0
11100,173500,2854.7890625,1.75,2.0
11101,180100,251.3828125,1.75,6.0
11102,175000,3559.875,1.75,1.0
11103,178600,3010.3102678571427,1.75,7.0
11104,180000,2228.8958333333335,1.75,6.0
11105,178300,2943.31875,1.75,5.0
11106,181100,3434.490625,1.75,5.0
11107,183200,1005.9575892857143,1.75,7.0
11108,179000,3017.353125,1.75,5.0
11109,181900,1921.4955357142858,1.75,7.0
11110,190700,420.9431818181818,1.75,11.0
11111,188500,251.3125,1.75,10.0
11112,185700,1911.40234375,1.75,8.0
11113,186800,362.2317708333333,1.75,12.0
11114,186000,2096.396306818182,1.75,11.0
11115,183300,2441.0375,1.75,10.0
11116,189500,1195.790625,1.75,15.0
11117,194500,1837.2332589285713,1.75,14.0
11118,198300,670.2494612068965,1.75,29.0
11119,194300,1087.98828125,1.75,12.0
11120,197600,-223.75446428571428,1.75,21.0
11121,196700,477.0588942307692,1.75,13.0
11122,194800,2333.9037828947367,1.75,19.0
11123,193200,-87.5751953125,1.75,16.0
11124,196800,574.1640625,1.75,24.0
11125,199800,-579.4758064516129,1.75,31.0
11126,197400,611.201171875,1.75,24.0
11127,199900,1268.2634698275863,1.75,29.0
11128,199600,1245.4719827586207,1.75,29.0
11129,201600,1101.84228515625,1.75,32.0
11130,202600,1451.7478448275863,1.75,29.0
11131,199500,1860.7611607142858,1.75,21.0
11132,200700,516.1377314814815,1.75,27.0
11133,198700,-67.12144886363636,1.75,22.0
11134,204200,904.6931423611111,1.75,36.0
11135,202300,657.3010817307693,1.75,26.0
11136,200900,1121.1520432692307,1.75,26.0
11137,203900,1020.552483974359,1.75,39.0
11138,199200,652.7890625,1.75,26.0
11139,210900,889.5181818181818,1.75,55.0
11140,209100,488.02986111111113,1.75,45.0
11141,217100,-571.8576144366198,1.75,71.0
11142,207800,1509.6516544117646,1.75,51.0
11143,211300,843.0165094339623,1.75,53.0
11144,208700,139.34613347457628,1.75,59.0
11145,207000,217.8125,1.75,46.0
11146,215600,1097.5408442982457,1.75,57.0
11147,214500,628.4242788461538,1.75,65.0
11148,212100,838.423828125,1.75,48.0
11149,211900,436.1594929245283,1.75,53.0
11150,216100,-744.703125,1.75,56.0
11151,222600,-3524.0574324324325,1.75,37.0
11152,214800,592.9912280701755,1.75,57.0
11153,211700,1096.9982954545455,1.75,55.0
11154,216400,970.5610259433962,1.75,53.0
11155,223600,-2032.124255952381,1.75,21.0
11156,212300,362.39404296875,1.75,64.0
11157,217500,-389.6472355769231,1.75,52.0
11158,217800,-1529.1023936170213,1.75,47.0
11159,217000,150.40715144230768,1.75,52.0
11160,222200,-2443.018318965517,1.75,29.0
11161,218700,-604.8086805555556,1.75,45.0
11162,218800,-1153.5317234848485,1.75,33.0
11163,213500,-173.6375,1.75,55.0
11164,216500,-389.31597222222223,1.75,63.0
11165,222300,-2934.653492647059,1.75,34.0
11166,220200,-2252.5688048245615,1.75,57.0
11167,210800,912.2570465686274,1.75,51.0
11168,223800,-1399.2805397727273,1.75,22.0
11169,216300,126.92697704081633,1.75,49.0
11170,221100,-2158.1484375,1.75,40.0
11171,221000,-2516.062118902439,1.75,41.0
11172,224300,-2779.8876201923076,1.75,26.0
11173,214600,56.49814967105263,1.75,76.0
11174,220700,-2148.2225694444446,1.75,45.0
11175,215800,-414.0138494318182,1.75,44.0
11176,221800,-3307.9597039473683,1.75,38.0
11177,151900,10201.421875,1.75,1.0
11178,162200,7870.296875,1.75,2.0
11179,167200,4162.3515625,1.75,2.0
11180,170200,3869.7734375,1.75,2.0
11181,175600,2089.71484375,1.75,4.0
11182,174200,2488.96875,1.75,8.0
11183,179100,4757.02734375,1.75,4.0
11184,180600,-679.328125,1.75,6.0
11185,184500,2552.921875,1.75,6.0
11186,185200,1989.2485795454545,1.75,11.0
11187,189600,610.196875,1.75,10.0
11188,185800,2130.6796875,1.75,8.0
11189,186900,2267.875,1.75,13.0
11190,193400,516.4441964285714,1.75,7.0
11191,186100,103.529296875,1.75,8.0
11192,192400,1128.021875,1.75,20.0
11193,192000,1017.4815340909091,1.75,11.0
11194,194900,2056.188541666667,1.75,15.0
11195,196900,1870.6784539473683,1.75,19.0
11196,198000,1606.7947443181818,1.75,22.0
11197,201100,1189.8563701923076,1.75,26.0
11198,202900,1749.1533717105262,1.75,38.0
11199,205000,1295.5816271551723,1.75,58.0
11200,206200,405.5857469512195,1.75,41.0
11201,213600,1270.0783898305085,1.75,59.0
11202,216600,-909.0733901515151,1.75,66.0
11203,218500,-533.04375,1.75,50.0
11204,218000,-599.83671875,1.75,40.0
11205,218300,-181.29396186440678,1.75,59.0
11206,220500,38.61354166666667,1.75,30.0
11207,222000,-2259.185096153846,1.75,26.0
11208,215700,-300.44581653225805,1.75,62.0
11209,220000,-1471.174715909091,1.75,44.0
11210,219600,-1586.685581140351,1.75,57.0
11211,218400,-987.94875,1.75,50.0
11212,219500,-1444.378125,1.75,55.0
11213,219800,-1424.579133064516,1.75,62.0
11214,219900,-1424.6825,1.75,50.0
11215,220600,-1253.3036317567567,1.75,37.0
11216,224700,-2218.1850328947367,1.75,19.0
11217,221400,-1749.700625,1.75,50.0
11218,219700,-1391.4681818181818,1.75,55.0
11219,222400,-1078.820652173913,1.75,23.0
11220,217300,-336.10719476744185,1.75,43.0
11221,216200,242.39094387755102,1.75,49.0
11222,219300,-1749.1734693877552,1.75,49.0
11223,222900,-2801.9242424242425,1.75,33.0
11224,221900,-2394.2158203125,1.75,32.0
11225,220400,-1539.7134308510638,1.75,47.0
11226,220800,-3299.541964285714,1.75,35.0
11227,220100,-976.744921875,1.75,40.0
11228,218600,-1583.881076388889,1.75,54.0
11229,217900,-328.6644736842105,1.75,57.0
11230,223500,-2325.49375,1.75,30.0
11231,227300,-4283.306640625,1.75,8.0
11232,223000,-2484.7308238636365,1.75,22.0
11233,153300,12440.046875,1.75,2.0
11234,168300,2114.8203125,1.75,2.0
11235,172500,3244.46484375,1.75,4.0
11236,173200,3443.765625,1.75,2.0
11237,180800,3377.65625,1.75,5.0
11238,188100,2573.184375,1.75,10.0
11239,191800,817.2596153846154,1.75,13.0
11240,191600,2564.278125,1.75,15.0
11241,199700,-74.71068548387096,1.75,31.0
11242,202000,594.1131465517242,1.75,29.0
11243,208000,74.50177556818181,1.75,44.0
11244,208300,1193.4637957317073,1.75,41.0
11245,215400,315.1064453125,1.75,64.0
11246,216000,964.9705141129032,1.75,62.0
11247,221700,-3355.75146484375,1.75,32.0
11248,219200,-521.3257472826087,1.75,46.0
11249,225200,-2385.117527173913,1.75,23.0
11250,217400,-1546.9092653508771,1.75,57.0
11251,220300,-1654.3986037234042,1.75,47.0
11252,221300,-2343.8573190789475,1.75,38.0
11253,224200,-1580.311580882353,1.75,17.0
11254,224100,-1406.3860887096773,1.75,31.0
11255,224000,-1743.328125,1.75,19.0
11256,228800,-2140.9713541666665,1.75,6.0
11257,224600,-1628.7417279411766,1.75,17.0
