,Rbin,std,v_index,npt,v
6883,173500,3714.462147921025,12,24.0,1.45
6884,173000,3403.5669729855854,12,23.0,1.45
6885,114400,1219.8475858944428,12,2.0,1.45
6886,121600,2554.5282081992355,12,2.0,1.45
6887,129300,1487.8847730861994,12,3.0,1.45
6888,128200,1231.6069161884463,12,4.0,1.45
6889,127100,1154.316817641813,12,4.0,1.45
6890,130900,1972.855551982104,12,4.0,1.45
6891,134800,2389.3827512217326,12,6.0,1.45
6892,136200,2416.2451616946405,12,6.0,1.45
6893,140500,2428.985134564546,12,9.0,1.45
6894,139500,1029.1847311813412,12,13.0,1.45
6895,140400,1606.380401405145,12,9.0,1.45
6896,142800,3029.253621149234,12,13.0,1.45
6897,147000,2101.3958853130866,12,23.0,1.45
6898,114800,606.1893852590799,12,2.0,1.45
6899,118600,2323.340983450001,12,4.0,1.45
6900,124700,2633.78860742256,12,4.0,1.45
6901,127000,,12,1.0,1.45
6902,131300,3753.675597972208,12,5.0,1.45
6903,128300,2209.4967891672377,12,3.0,1.45
6904,131200,1880.108995651741,12,3.0,1.45
6905,142400,2958.96532042714,12,13.0,1.45
6906,124000,,12,1.0,1.45
6907,129600,1764.932658943626,12,7.0,1.45
6908,135800,1799.8469267233302,12,6.0,1.45
6909,172900,3249.4811442946984,12,23.0,1.45
6910,175300,3336.014423408096,12,16.0,1.45
6911,134600,1482.4002445526362,12,11.0,1.45
6912,138000,1953.886938244184,12,8.0,1.45
6913,126800,5349.748935588298,12,2.0,1.45
6914,144000,2742.3596676141656,12,12.0,1.45
6915,117000,,12,1.0,1.45
6916,130800,720.2027466427556,12,4.0,1.45
6917,173600,3614.3225813639533,12,25.0,1.45
6918,172300,2973.121138150205,12,22.0,1.45
6919,174800,3661.1809020228316,12,17.0,1.45
6920,174700,3099.9615754211145,12,23.0,1.45
6921,173900,3379.364058056274,12,24.0,1.45
6922,124500,342.5798003629216,12,3.0,1.45
6923,123700,2645.0478663747112,12,3.0,1.45
6924,128800,1685.2709342902408,12,4.0,1.45
6925,139200,2082.8164641334206,12,9.0,1.45
6926,137100,1942.091129603002,12,7.0,1.45
6927,122800,,12,1.0,1.45
6928,123600,2259.459241046557,12,5.0,1.45
6929,127900,3379.158346127678,12,2.0,1.45
6930,139800,2548.001486303567,12,9.0,1.45
6931,141600,1242.275575837842,12,9.0,1.45
6932,175000,1734.471603088723,12,12.0,1.45
6933,174100,3185.2332050472714,12,21.0,1.45
6934,118900,,12,1.0,1.45
6935,119400,330.31830370522204,12,2.0,1.45
6936,121100,2033.3076463888294,12,2.0,1.45
6937,123000,3417.846028014099,12,4.0,1.45
6938,132400,823.2260734632894,12,4.0,1.45
6939,113800,,12,1.0,1.45
6940,117800,3056.9705905599853,12,3.0,1.45
6941,121300,,12,1.0,1.45
6942,142300,1285.7362996013724,12,3.0,1.45
6943,150500,2555.220162132907,12,18.0,1.45
6944,111300,3084.548934872377,12,2.0,1.45
6945,114300,,12,1.0,1.45
6946,123900,1773.1973120750124,12,2.0,1.45
6947,130700,711.6256354600678,12,2.0,1.45
6948,131100,933.2308813957684,12,5.0,1.45
6949,133400,2721.10741258817,12,4.0,1.45
6950,138200,2349.631515854049,12,6.0,1.45
6951,110800,,12,1.0,1.45
6952,116300,,12,1.0,1.45
6953,122200,1927.5846827360538,12,5.0,1.45
6954,124300,1452.4194256440808,12,2.0,1.45
6955,132000,1014.4184422317752,12,4.0,1.45
6956,108400,,12,1.0,1.45
6957,119000,,12,1.0,1.45
6958,128100,846.1085064069844,12,2.0,1.45
6959,127600,84.49926035179243,12,2.0,1.45
6960,122300,,12,1.0,1.45
6961,126400,3755.0140229941203,12,6.0,1.45
6962,129500,1403.246147396495,12,3.0,1.45
6963,132300,1423.274445098111,12,5.0,1.45
6964,113600,,12,1.0,1.45
6965,115400,,12,1.0,1.45
6966,123800,2342.32826151945,12,3.0,1.45
6967,129400,1941.9849325604537,12,3.0,1.45
6968,138500,2022.755426959969,12,10.0,1.45
6969,121000,,12,1.0,1.45
6970,131700,1957.0460836721593,12,3.0,1.45
6971,129900,1403.2147373626074,12,2.0,1.45
6972,175400,3424.6170406379606,12,21.0,1.45
6973,176400,3168.384490716384,12,13.0,1.45
6974,175800,3110.1490309345854,12,27.0,1.45
6975,175500,2935.9113788354184,12,17.0,1.45
6976,176700,3030.496870592913,12,19.0,1.45
6977,177900,2217.3208197132267,12,11.0,1.45
6978,176500,2263.44565373475,12,13.0,1.45
6979,177000,2472.384403824663,12,12.0,1.45
6980,176900,2759.910987556869,12,18.0,1.45
6981,176600,3966.9108913776663,12,10.0,1.45
6982,174500,3050.6716772896402,12,18.0,1.45
6983,175700,3224.813845207321,12,12.0,1.45
6984,179600,712.453318811838,12,6.0,1.45
6985,176000,2851.316305125267,12,17.0,1.45
6986,177400,1425.9597068046623,12,13.0,1.45
6987,179400,1544.9423657944442,12,8.0,1.45
6988,177700,3549.9542742155054,12,13.0,1.45
6989,178900,3360.055290451649,12,15.0,1.45
6990,181400,3762.0358243835626,12,3.0,1.45
6991,179100,3451.4324065852084,12,8.0,1.45
6992,177300,4432.890299612982,12,11.0,1.45
6993,179300,2260.019230290071,12,10.0,1.45
6994,178600,3406.062516798596,12,10.0,1.45
6995,178500,3888.0709089121897,12,7.0,1.45
6996,183900,,12,1.0,1.45
6997,117300,3795.5448033554503,12,2.0,1.45
6998,127200,1722.8106807432275,12,3.0,1.45
6999,134100,2154.8731293489254,12,7.0,1.45
7000,124200,3110.358332385686,12,2.0,1.45
7001,137000,959.1392396390894,12,8.0,1.45
7002,119500,651.5381318743953,12,2.0,1.45
7003,122400,3260.54646871628,12,3.0,1.45
7004,120700,,12,1.0,1.45
7005,126300,345.9961868693425,12,2.0,1.45
7006,121500,2883.5041138745487,12,2.0,1.45
7007,125000,2614.565993339356,12,2.0,1.45
7008,114500,1502.3588420653807,12,2.0,1.45
7009,123300,1186.596994363491,12,2.0,1.45
7010,126600,1405.974554396875,12,4.0,1.45
7011,126700,85.83613410997324,12,2.0,1.45
7012,136400,2128.6177881405297,12,8.0,1.45
7013,112700,,12,1.0,1.45
7014,124100,324.52334266252916,12,2.0,1.45
7015,114200,,12,1.0,1.45
7016,122000,,12,1.0,1.45
7017,126900,,12,1.0,1.45
7018,113200,,12,1.0,1.45
7019,113700,1960.2767741444063,12,2.0,1.45
7020,120100,,12,1.0,1.45
7021,125200,,12,1.0,1.45
7022,129100,1812.6142957112763,12,4.0,1.45
7023,135600,357.02263323847023,12,2.0,1.45
7024,118400,,12,1.0,1.45
7025,130300,1350.8501656527067,12,2.0,1.45
7026,121900,984.4694161069708,12,2.0,1.45
7027,176200,2583.075121193757,12,10.0,1.45
7028,176100,2165.81354628437,12,16.0,1.45
7029,177500,2696.640366024841,12,10.0,1.45
7030,178100,2104.2446470899445,12,12.0,1.45
7031,178800,1982.676750345712,12,8.0,1.45
7032,178300,2206.9421413384616,12,13.0,1.45
7033,175900,2651.1217289446367,12,10.0,1.45
7034,120800,,12,1.0,1.45
7035,117100,474.3857861002531,12,2.0,1.45
7036,125100,,12,1.0,1.45
7037,130400,,12,1.0,1.45
7038,112100,,12,1.0,1.45
7039,115600,,12,1.0,1.45
7040,130600,2132.9157899167562,12,2.0,1.45
7041,116500,,12,1.0,1.45
7042,123400,884.319893949698,12,2.0,1.45
7043,127400,1330.5208456935936,12,2.0,1.45
7044,127300,,12,1.0,1.45
7045,110200,,12,1.0,1.45
7046,129000,2992.3637334415325,12,3.0,1.45
7047,123200,,12,1.0,1.45
7048,116200,,12,1.0,1.45
7049,125400,,12,1.0,1.45
7050,178400,2606.914863112262,12,10.0,1.45
7051,177800,2326.3476106389853,12,10.0,1.45
7052,178700,2258.617565934334,12,10.0,1.45
7053,178200,3514.239165504494,12,16.0,1.45
7054,179700,3299.2873913946364,12,7.0,1.45
7055,179500,3409.533865999638,12,5.0,1.45
7056,180300,3093.4988142571224,12,6.0,1.45
7057,108900,,12,1.0,1.45
7058,121700,,12,1.0,1.45
7059,118500,,12,1.0,1.45
7060,124600,,12,1.0,1.45
7061,119700,,12,1.0,1.45
7062,178000,2460.9964333396033,12,15.0,1.45
7063,179800,1253.752560973311,12,6.0,1.45
7064,120600,,12,1.0,1.45
7065,180500,3520.7401555492092,12,7.0,1.45
7066,181300,1144.1932799850254,12,3.0,1.45
7067,180800,2143.530633859917,12,5.0,1.45
7068,180200,1787.0663942918914,12,9.0,1.45
7069,180600,2000.9450702571019,12,6.0,1.45
7070,182700,5996.354806369215,12,3.0,1.45
7071,183300,4102.959284174483,12,4.0,1.45
7072,182500,3454.5591309434217,12,2.0,1.45
7073,183400,5576.398756045498,12,2.0,1.45
7074,182000,1425.4633360462517,12,3.0,1.45
7075,181600,3650.5804274241495,12,4.0,1.45
7076,183200,1092.4315188479304,12,3.0,1.45
7077,181900,1814.7187945844305,12,5.0,1.45
7078,183800,3453.6328325909603,12,4.0,1.45
7079,183100,3461.17720847359,12,2.0,1.45
7080,182100,2660.3879868225404,12,5.0,1.45
7081,181700,1873.3644870127002,12,4.0,1.45
7082,182900,3474.498704647361,12,4.0,1.45
7083,179000,2489.0104265974737,12,6.0,1.45
7084,180700,1602.7433036045882,12,3.0,1.45
7085,184600,3152.2185788475044,12,3.0,1.45
7086,181800,4831.925893611927,12,5.0,1.45
7087,187600,,12,1.0,1.45
7088,185100,1911.5571828628335,12,5.0,1.45
7089,182400,2206.6993828106733,12,3.0,1.45
7090,186700,4758.574520885976,12,2.0,1.45
7091,186100,,12,1.0,1.45
7092,181200,1361.3719000613655,12,3.0,1.45
7093,180900,2545.317807330895,12,3.0,1.45
7094,185200,,12,1.0,1.45
7095,184900,2693.436020800296,12,2.0,1.45
7096,188500,,12,1.0,1.45
7097,183000,4851.448577177446,12,2.0,1.45
7098,180400,4490.009164094731,12,7.0,1.45
7099,184100,2265.5392742582017,12,3.0,1.45
7100,108300,,12,1.0,1.45
7101,130100,,12,1.0,1.45
7102,114000,,12,1.0,1.45
7103,179900,2221.1972642387673,12,6.0,1.45
7104,180000,2421.8715099941255,12,3.0,1.45
7105,182600,5295.301713436934,12,2.0,1.45
7106,181000,1631.1833548182535,12,5.0,1.45
7107,180100,2456.0851547936313,12,4.0,1.45
7108,182300,4584.173262432388,12,2.0,1.45
7109,182800,323.56416488670084,12,3.0,1.45
7110,182200,4681.742949692675,12,2.0,1.45
7111,184700,,12,1.0,1.45
7112,187100,,12,1.0,1.45
7113,184800,,12,1.0,1.45
7114,184500,944.6946596652275,12,2.0,1.45
7115,184200,,12,1.0,1.45
7116,185800,,12,1.0,1.45
7117,181500,292.56543071593404,12,2.0,1.45
7118,186600,,12,1.0,1.45
7119,184000,,12,1.0,1.45
7120,181100,,12,1.0,1.45
7121,184400,4861.392266287882,12,2.0,1.45
7122,186200,1223.802964451705,12,2.0,1.45
7123,187900,,12,1.0,1.45
7124,104400,,13,1.0,1.50
7125,110800,,13,1.0,1.50
7126,117200,1055.7988126591638,13,2.0,1.50
7127,123200,,13,1.0,1.50
7128,121900,,13,1.0,1.50
7129,123100,1416.1138156544948,13,4.0,1.50
7130,124400,,13,1.0,1.50
7131,125500,486.12642485257004,13,3.0,1.50
7132,128600,2189.8047401719055,13,2.0,1.50
7133,130700,1683.3473287903787,13,6.0,1.50
7134,131900,6673.585412490987,13,2.0,1.50
7135,130400,1915.6572313971897,13,2.0,1.50
7136,131200,4463.346391197137,13,2.0,1.50
7137,128800,,13,1.0,1.50
7138,133900,1748.9736105444415,13,5.0,1.50
7139,133400,652.9468211650404,13,2.0,1.50
7140,134300,1696.5999196995188,13,5.0,1.50
7141,133600,1424.3574568472277,13,4.0,1.50
7142,134600,2113.8975204241733,13,5.0,1.50
7143,135100,824.8809192759367,13,4.0,1.50
7144,135300,1281.7278907098682,13,3.0,1.50
7145,137100,1557.357510662091,13,5.0,1.50
7146,136500,1597.665284735486,13,7.0,1.50
7147,137000,3632.252985586505,13,3.0,1.50
7148,136100,296.8755328942586,13,3.0,1.50
7149,138100,2964.1445093144152,13,4.0,1.50
7150,141600,2662.3284795253658,13,8.0,1.50
7151,142700,2123.4034873595624,13,10.0,1.50
7152,144000,2715.596050928549,13,7.0,1.50
7153,141200,2420.8539399329816,13,9.0,1.50
7154,139200,1531.435985452563,13,6.0,1.50
7155,143200,3199.954636614651,13,9.0,1.50
7156,144300,1841.5920718285763,13,8.0,1.50
7157,143600,2651.6941591436153,13,11.0,1.50
7158,142300,3483.231697643524,13,4.0,1.50
7159,144500,2602.0910750464463,13,9.0,1.50
7160,141500,1886.8705483627525,13,10.0,1.50
7161,142400,1285.674807805528,13,2.0,1.50
7162,145400,2574.0845692186176,13,8.0,1.50
7163,147400,2542.419632408931,13,13.0,1.50
7164,147100,3168.852847744399,13,8.0,1.50
7165,146800,2830.5822672015765,13,15.0,1.50
7166,147700,3554.9657619176655,13,9.0,1.50
7167,145100,3493.9962371489537,13,10.0,1.50
7168,145900,2348.5489155276928,13,4.0,1.50
7169,144700,2005.5538425045888,13,13.0,1.50
7170,145700,2210.610114138945,13,6.0,1.50
7171,149400,2099.208460927653,13,15.0,1.50
7172,151900,2517.170028357273,13,18.0,1.50
7173,146100,1806.4819772369808,13,16.0,1.50
7174,147600,2231.6143598650474,13,19.0,1.50
7175,150700,3317.840567500731,13,12.0,1.50
7176,148900,1440.6857450587984,13,8.0,1.50
7177,150300,1930.4576907907783,13,17.0,1.50
7178,148400,2320.2241923910296,13,13.0,1.50
7179,149000,1532.27914899309,13,7.0,1.50
7180,149800,2516.951500430611,13,15.0,1.50
7181,149600,2231.82824978109,13,17.0,1.50
7182,150000,2443.917645390555,13,17.0,1.50
7183,148700,3666.3028464779177,13,16.0,1.50
7184,150500,2139.3029354022374,13,19.0,1.50
7185,155000,2153.503159470846,13,17.0,1.50
7186,152000,2323.834132852198,13,21.0,1.50
7187,150100,3196.959993800357,13,19.0,1.50
7188,147500,2672.4582662900807,13,17.0,1.50
7189,153100,2434.1959285992384,13,20.0,1.50
7190,149700,1682.9441048037806,13,8.0,1.50
7191,149900,3525.8743572337225,13,9.0,1.50
7192,149300,2274.4144765395913,13,12.0,1.50
7193,152400,2525.202039983931,13,13.0,1.50
7194,153400,2849.8411124365934,13,20.0,1.50
7195,151000,3174.672538550916,13,14.0,1.50
7196,152800,2079.489066910729,13,24.0,1.50
7197,154100,3225.0414886706017,13,20.0,1.50
7198,149200,2140.048245519529,13,20.0,1.50
7199,152900,1985.4346924768945,13,18.0,1.50
7200,151400,2599.840637337731,13,13.0,1.50
7201,154800,1957.8704583730294,13,16.0,1.50
7202,153200,2470.515594843191,13,19.0,1.50
7203,148500,3922.1162920265565,13,18.0,1.50
7204,159700,2835.4260885177528,13,34.0,1.50
7205,154600,1574.922784624582,13,18.0,1.50
7206,151200,3259.517528877108,13,9.0,1.50
7207,153900,3074.069228720377,13,16.0,1.50
7208,154400,2648.0883378751737,13,27.0,1.50
7209,157500,2186.313790334518,13,23.0,1.50
7210,156800,3139.7095828899983,13,28.0,1.50
7211,152100,2656.135008416132,13,14.0,1.50
7212,156500,2721.4300023360033,13,28.0,1.50
7213,153700,2849.6632398445026,13,21.0,1.50
7214,158000,3257.926304917454,13,27.0,1.50
7215,157700,3149.3535115329805,13,32.0,1.50
7216,154900,2467.8974636675994,13,24.0,1.50
7217,154500,2049.3207155199157,13,21.0,1.50
7218,156000,2518.760401416669,13,24.0,1.50
7219,160500,2223.9143354787116,13,38.0,1.50
7220,158300,2308.3662566860626,13,31.0,1.50
7221,156100,2371.9142132165302,13,24.0,1.50
7222,155700,2388.5420638156343,13,20.0,1.50
7223,156700,2797.2583747746135,13,28.0,1.50
7224,159400,3124.458929125093,13,27.0,1.50
7225,158600,2196.436703648089,13,24.0,1.50
7226,157400,2753.780746327565,13,25.0,1.50
7227,161500,2889.514626362359,13,44.0,1.50
7228,160000,2472.3166008077287,13,35.0,1.50
7229,161600,2810.0353612546883,13,37.0,1.50
7230,159100,2984.12871972109,13,28.0,1.50
7231,156300,2231.6433556340507,13,25.0,1.50
7232,158900,2370.923722817617,13,27.0,1.50
7233,160200,2825.2667110950047,13,37.0,1.50
7234,157800,2820.0705655883335,13,29.0,1.50
7235,159200,2868.825634055737,13,30.0,1.50
7236,160900,2610.102173387646,13,35.0,1.50
7237,161200,3010.1902846019207,13,37.0,1.50
7238,158800,3097.209116368001,13,22.0,1.50
7239,157000,3240.5508065532313,13,22.0,1.50
7240,160100,2818.0428956806236,13,26.0,1.50
7241,161400,2963.994833168604,13,26.0,1.50
7242,159600,2869.460047450559,13,31.0,1.50
7243,161900,2972.0409599013446,13,41.0,1.50
7244,160300,2641.5418036171336,13,35.0,1.50
7245,158700,2749.9014273503335,13,20.0,1.50
7246,161800,2586.874087040942,13,34.0,1.50
7247,162200,2246.8283521005,13,38.0,1.50
7248,162400,3098.7296398174994,13,31.0,1.50
7249,162500,2828.8289636943477,13,54.0,1.50
7250,163000,2598.2526061563417,13,36.0,1.50
7251,161300,3009.456859737535,13,35.0,1.50
7252,160600,2745.3599959698968,13,26.0,1.50
7253,159000,2893.9958460331777,13,39.0,1.50
7254,164500,3233.9873876864895,13,41.0,1.50
7255,162000,2390.2624238062963,13,39.0,1.50
7256,156400,3073.0297442512056,13,31.0,1.50
7257,158400,2516.6801871153643,13,32.0,1.50
7258,158500,2231.536651485639,13,32.0,1.50
7259,162300,2093.2784948309395,13,41.0,1.50
7260,161100,2741.0960477601297,13,30.0,1.50
7261,164900,2985.9098641885207,13,42.0,1.50
7262,163100,2810.9855910366964,13,44.0,1.50
7263,164800,3184.734466803881,13,44.0,1.50
7264,114400,,13,1.0,1.50
7265,120600,,13,1.0,1.50
7266,119100,799.0085656538866,13,2.0,1.50
7267,125400,2645.326195631601,13,3.0,1.50
7268,126300,755.1845180355048,13,2.0,1.50
7269,127800,3464.624354031874,13,2.0,1.50
7270,129200,971.0564843513384,13,2.0,1.50
7271,135400,2311.487736771529,13,7.0,1.50
7272,136300,2237.792980170149,13,4.0,1.50
7273,136200,3028.910875377992,13,6.0,1.50
7274,137800,1737.0634092636226,13,8.0,1.50
7275,140400,3012.378183811972,13,6.0,1.50
7276,140800,2763.2011535430074,13,5.0,1.50
7277,138700,2806.366701873293,13,7.0,1.50
7278,139600,3042.665880890638,13,6.0,1.50
7279,141100,2325.3226387991235,13,5.0,1.50
7280,140500,2010.9606122929506,13,8.0,1.50
7281,144900,3389.9712676788217,13,12.0,1.50
7282,144400,2219.601641873465,13,16.0,1.50
7283,142500,1441.3675751426274,13,8.0,1.50
7284,147200,2668.588849767506,13,9.0,1.50
7285,145500,2124.7687176782633,13,9.0,1.50
7286,146600,1785.4739757559255,13,10.0,1.50
7287,147800,2637.4874875309115,13,16.0,1.50
7288,148000,2003.3834385010166,13,6.0,1.50
7289,145200,2529.5503410485067,13,11.0,1.50
7290,146300,2195.611630214646,13,7.0,1.50
7291,153000,2398.2931635359782,13,18.0,1.50
7292,158200,2809.449248669699,13,26.0,1.50
7293,151600,3020.8335353262437,13,16.0,1.50
7294,151800,2509.741955745787,13,18.0,1.50
7295,154300,3251.4626396623717,13,22.0,1.50
7296,152500,2462.3782157839264,13,14.0,1.50
7297,153300,2780.3577755223873,13,27.0,1.50
7298,153800,2496.4534457868313,13,22.0,1.50
7299,152700,2134.548585119466,13,16.0,1.50
7300,155600,2465.7140301549316,13,29.0,1.50
7301,153600,2072.164231084481,13,16.0,1.50
7302,155300,3119.1726045174346,13,20.0,1.50
7303,154700,1750.6977567964839,13,20.0,1.50
7304,150900,2625.405746734753,13,17.0,1.50
7305,152200,3039.003886355832,13,20.0,1.50
7306,155100,2691.3393276121406,13,20.0,1.50
7307,154000,3176.004385486472,13,24.0,1.50
7308,155400,3090.8632284685236,13,19.0,1.50
7309,155500,3073.178403248393,13,16.0,1.50
7310,155900,3208.7728202813264,13,14.0,1.50
7311,156600,2473.7306611333174,13,24.0,1.50
7312,157900,2350.9536601409864,13,28.0,1.50
7313,160700,2335.124010840033,13,33.0,1.50
7314,159800,2456.8608834330066,13,33.0,1.50
7315,159300,2192.374846329355,13,24.0,1.50
7316,157100,3740.2574706272394,13,22.0,1.50
7317,165200,3095.593868010218,13,56.0,1.50
7318,161700,2521.630502384623,13,30.0,1.50
7319,163200,2675.374120277537,13,46.0,1.50
7320,163400,2848.4261625155045,13,45.0,1.50
7321,164300,2862.150492133932,13,47.0,1.50
7322,162600,2529.6386038766473,13,50.0,1.50
7323,166200,2677.589872538734,13,52.0,1.50
7324,163600,3053.6371238962383,13,43.0,1.50
7325,163500,3105.627850134902,13,39.0,1.50
7326,163700,3042.479523979388,13,54.0,1.50
7327,162900,2811.5072126201867,13,37.0,1.50
7328,163300,2477.7618496790133,13,37.0,1.50
7329,166600,2865.8765082497275,13,63.0,1.50
7330,167400,2816.1006970193916,13,65.0,1.50
7331,164400,2983.6712732022124,13,53.0,1.50
7332,170500,3076.759033954233,13,75.0,1.50
7333,167200,3057.1997176116524,13,60.0,1.50
7334,167600,3044.0020671593697,13,55.0,1.50
7335,166300,3179.3318532163244,13,60.0,1.50
7336,165400,3262.0774227688144,13,48.0,1.50
7337,172500,2811.7177500769244,13,67.0,1.50
7338,166800,2432.8836842484898,13,54.0,1.50
7339,166700,2226.3356239273185,13,68.0,1.50
7340,168400,3076.6243238770303,13,55.0,1.50
7341,164200,2812.322762048774,13,39.0,1.50
7342,165800,2636.8010940586714,13,50.0,1.50
7343,166000,3023.0828626232824,13,62.0,1.50
7344,169900,2998.8577290783805,13,55.0,1.50
7345,166100,2416.7675609633034,13,59.0,1.50
7346,167700,2956.4944136825984,13,70.0,1.50
7347,163800,2989.4879057550415,13,48.0,1.50
7348,169000,3098.054043136718,13,55.0,1.50
7349,165300,2932.202390019269,13,45.0,1.50
7350,164000,2878.534673030756,13,37.0,1.50
7351,171000,3459.65410989518,13,73.0,1.50
7352,165000,2647.222084816801,13,44.0,1.50
7353,162800,2859.742846116402,13,36.0,1.50
7354,166500,2813.1780942952864,13,53.0,1.50
7355,167500,2451.7596387569592,13,59.0,1.50
7356,169100,3429.49429921853,13,40.0,1.50
7357,168900,3221.9200948356815,13,58.0,1.50
7358,170600,3124.2261373793954,13,61.0,1.50
7359,170000,2945.337421084803,13,54.0,1.50
7360,166400,2836.297633864228,13,51.0,1.50
7361,168100,2987.6650419404605,13,70.0,1.50
7362,168800,3092.815496610595,13,78.0,1.50
7363,169800,3126.03499102867,13,52.0,1.50
7364,113400,,13,1.0,1.50
7365,124500,4198.959255429338,13,3.0,1.50
7366,126400,1480.0849784580043,13,2.0,1.50
7367,129900,3030.6486156220867,13,2.0,1.50
7368,129600,1325.174971963768,13,3.0,1.50
7369,137300,2415.2397870107566,13,5.0,1.50
7370,139400,1328.3336054066403,13,6.0,1.50
7371,139500,2407.787269269779,13,5.0,1.50
7372,138200,2630.0353990013136,13,5.0,1.50
7373,141800,2026.7654959932336,13,6.0,1.50
7374,142000,1963.4042874555425,13,10.0,1.50
7375,143700,2607.429342598099,13,15.0,1.50
7376,139700,3031.29137743586,13,5.0,1.50
7377,141300,1672.9710376029075,13,9.0,1.50
7378,144600,2489.787782797791,13,3.0,1.50
7379,144800,2087.5511160616907,13,9.0,1.50
7380,146200,3555.9562725092346,13,8.0,1.50
7381,146000,926.4288617616293,13,6.0,1.50
7382,148200,2226.403671807713,13,6.0,1.50
7383,152300,2018.0078510917788,13,13.0,1.50
7384,156200,2679.3242573348343,13,24.0,1.50
7385,157200,3033.7427421439666,13,26.0,1.50
7386,153500,3214.8218139118867,13,17.0,1.50
7387,157300,2440.0381455592305,13,22.0,1.50
7388,159900,2599.204933042845,13,34.0,1.50
7389,155200,2322.797966055869,13,21.0,1.50
7390,158100,2537.126466476749,13,24.0,1.50
7391,159500,3236.28078279124,13,33.0,1.50
7392,168600,2628.0469072639717,13,42.0,1.50
